Chromosome	Strand	CpG Island ID	Segment ID	CpG Island Start (bp)	CpG Island End (bp)
1	NA	358_CpG:56_weak-island	358_CpG:56_weak-island	87961033	87961743
1	NA	359_CpG:38_weak-island	359_CpG:38_weak-island	88051183	88051616
1	NA	360_CpG:73_weak-island	360_CpG:73_weak-island	88199715	88200559
1	NA	361_CpG:155_strong-island	361_CpG:155_strong-island	88255186	88256582
1	NA	362_CpG:49_weak-island	362_CpG:49_weak-island	88330876	88331442
1	NA	363_CpG:96_strong-island	363_CpG:96_strong-island	88338567	88339729
1	NA	364_CpG:87_strong-island	364_CpG:87_strong-island	88383788	88384591
1	NA	365_CpG:60_weak-island	365_CpG:60_weak-island	88400424	88401068
1	NA	366_CpG:361_strong-island	366_CpG:361_strong-island	88421402	88425154
1	NA	367_CpG:42_weak-island	367_CpG:42_weak-island	88478719	88479213
1	NA	368_CpG:33_weak-island	368_CpG:33_weak-island	88483612	88484042
1	NA	369_CpG:93_weak-island	369_CpG:93_weak-island	88566187	88567449
1	NA	370_CpG:67_strong-island	370_CpG:67_strong-island	88600193	88600736
1	NA	371_CpG:25_strong-island	371_CpG:25_strong-island	88995257	88995515
1	NA	372_CpG:126_strong-island	372_CpG:126_strong-island	89050487	89051660
1	NA	373_CpG:32_strong-island	373_CpG:32_strong-island	89052413	89052695
1	NA	374_CpG:54_strong-island	374_CpG:54_strong-island	89083149	89083802
1	NA	375_CpG:64_strong-island	375_CpG:64_strong-island	89110391	89110957
1	NA	376_CpG:69_strong-island	376_CpG:69_strong-island	89160781	89161531
1	NA	377_CpG:75_strong-island	377_CpG:75_strong-island	89223397	89224138
1	NA	378_CpG:33_strong-island	378_CpG:33_strong-island	89371906	89372260
1	NA	379_CpG:101_strong-island	379_CpG:101_strong-island	89406115	89407132
1	NA	380_CpG:90_strong-island	380_CpG:90_strong-island	89652441	89653237
1	NA	381_CpG:62_strong-island	381_CpG:62_strong-island	89749924	89750472
1	NA	382_CpG:45_strong-island	382_CpG:45_strong-island	89904782	89905176
1	NA	383_CpG:58_strong-island	383_CpG:58_strong-island	90101904	90102374
1	NA	384_CpG:49_strong-island	384_CpG:49_strong-island	90173788	90174279
1	NA	385_CpG:167_strong-island	385_CpG:167_strong-island	90597528	90599089
1	NA	386_CpG:66_strong-island	386_CpG:66_strong-island	90967011	90967820
1	NA	387_CpG:156_strong-island	387_CpG:156_strong-island	91350943	91352450
1	NA	388_CpG:183_strong-island	388_CpG:183_strong-island	91476829	91478375
1	NA	389_CpG:22_weak-island	389_CpG:22_weak-island	91819426	91819706
1	NA	390_CpG:26_strong-island	390_CpG:26_strong-island	91825231	91825570
1	NA	391_CpG:140_strong-island	391_CpG:140_strong-island	91826657	91827973
1	NA	392_CpG:48_strong-island	392_CpG:48_strong-island	91838164	91838784
1	NA	393_CpG:92_strong-island	393_CpG:92_strong-island	91864810	91865366
1	NA	394_CpG:27_strong-island	394_CpG:27_strong-island	91888738	91889052
1	NA	395_CpG:24_strong-island	395_CpG:24_strong-island	91889508	91889777
1	NA	396_CpG:58_strong-island	396_CpG:58_strong-island	92499751	92500285
1	NA	397_CpG:79_strong-island	397_CpG:79_strong-island	92895094	92895719
1	NA	398_CpG:46_weak-island	398_CpG:46_weak-island	92949205	92949779
1	NA	399_CpG:82_strong-island	399_CpG:82_strong-island	93146868	93147430
1	NA	400_CpG:68_weak-island	400_CpG:68_weak-island	93194472	93195371
1	NA	401_CpG:109_weak-island	401_CpG:109_weak-island	93241034	93242394
1	NA	402_CpG:59_strong-island	402_CpG:59_strong-island	93262880	93263329
1	NA	403_CpG:90_strong-island	403_CpG:90_strong-island	93294674	93295644
1	NA	404_CpG:94_strong-island	404_CpG:94_strong-island	93308957	93309957
1	NA	405_CpG:26_strong-island	405_CpG:26_strong-island	93310790	93311019
1	NA	406_CpG:73_strong-island	406_CpG:73_strong-island	93355576	93356311
1	NA	407_CpG:61_strong-island	407_CpG:61_strong-island	93391041	93391486
1	NA	408_CpG:70_strong-island	408_CpG:70_strong-island	93436894	93437649
1	NA	409_CpG:135_strong-island	409_CpG:135_strong-island	93697463	93699258
1	NA	410_CpG:106_strong-island	410_CpG:106_strong-island	94076197	94077651
1	NA	411_CpG:61_strong-island	411_CpG:61_strong-island	94370037	94370541
1	NA	412_CpG:33_strong-island	412_CpG:33_strong-island	94538303	94538622
1	NA	413_CpG:23_weak-island	413_CpG:23_weak-island	94727823	94728130
1	NA	414_CpG:112_strong-island	414_CpG:112_strong-island	94728263	94729442
1	NA	415_CpG:29_strong-island	415_CpG:29_strong-island	94745011	94745360
1	NA	416_CpG:70_strong-island	416_CpG:70_strong-island	94803549	94804169
1	NA	417_CpG:101_strong-island	417_CpG:101_strong-island	94807087	94808104
1	NA	418_CpG:63_strong-island	418_CpG:63_strong-island	94830838	94831525
1	NA	419_CpG:33_weak-island	419_CpG:33_weak-island	94996905	94997288
1	NA	420_CpG:44_weak-island	420_CpG:44_weak-island	94998157	94998686
1	NA	421_CpG:34_strong-island	421_CpG:34_strong-island	95073174	95073508
1	NA	422_CpG:96_strong-island	422_CpG:96_strong-island	95132278	95133084
1	NA	423_CpG:23_strong-island	423_CpG:23_strong-island	95202281	95202538
1	NA	424_CpG:117_weak-island	424_CpG:117_weak-island	95239137	95240669
1	NA	425_CpG:21_strong-island	425_CpG:21_strong-island	95298023	95298229
1	NA	426_CpG:84_strong-island	426_CpG:84_strong-island	95341508	95342343
1	NA	427_CpG:102_strong-island	427_CpG:102_strong-island	95374803	95376034
1	NA	428_CpG:23_strong-island	428_CpG:23_strong-island	95408353	95408631
1	NA	429_CpG:95_strong-island	429_CpG:95_strong-island	95531678	95532555
1	NA	430_CpG:111_strong-island	430_CpG:111_strong-island	95582031	95583211
1	NA	431_CpG:174_strong-island	431_CpG:174_strong-island	95650443	95651925
1	NA	432_CpG:48_strong-island	432_CpG:48_strong-island	95698267	95698755
1	NA	433_CpG:71_strong-island	433_CpG:71_strong-island	95700054	95700968
1	NA	434_CpG:21_weak-island	434_CpG:21_weak-island	95771102	95771418
1	NA	435_CpG:21_weak-island	435_CpG:21_weak-island	95837252	95837568
1	NA	436_CpG:81_strong-island	436_CpG:81_strong-island	97210095	97210823
1	NA	437_CpG:35_strong-island	437_CpG:35_strong-island	97563942	97564345
1	NA	438_CpG:23_weak-island	438_CpG:23_weak-island	98768721	98769006
1	NA	439_CpG:183_strong-island	439_CpG:183_strong-island	99557260	99558855
1	NA	440_CpG:95_strong-island	440_CpG:95_strong-island	99666109	99667267
1	NA	441_CpG:42_strong-island	441_CpG:42_strong-island	99873511	99873832
1	NA	442_CpG:82_strong-island	442_CpG:82_strong-island	99991624	99992468
1	NA	443_CpG:32_weak-island	443_CpG:32_weak-island	106665058	106665497
1	NA	444_CpG:51_strong-island	444_CpG:51_strong-island	106890485	106891033
1	NA	445_CpG:77_weak-island	445_CpG:77_weak-island	107252539	107253475
1	NA	446_CpG:76_strong-island	446_CpG:76_strong-island	107560403	107561224
1	NA	447_CpG:182_strong-island	447_CpG:182_strong-island	107886456	107888331
1	NA	448_CpG:33_strong-island	448_CpG:33_strong-island	107890350	107890615
1	NA	449_CpG:184_strong-island	449_CpG:184_strong-island	108068006	108069907
1	NA	450_CpG:32_weak-island	450_CpG:32_weak-island	108609070	108609524
1	NA	451_CpG:51_strong-island	451_CpG:51_strong-island	108610233	108610809
1	NA	452_CpG:51_weak-island	452_CpG:51_weak-island	108655924	108656479
1	NA	453_CpG:55_strong-island	453_CpG:55_strong-island	108692819	108693358
1	NA	454_CpG:58_strong-island	454_CpG:58_strong-island	111879009	111879805
1	NA	455_CpG:51_strong-island	455_CpG:51_strong-island	113761063	113761573
1	NA	456_CpG:31_weak-island	456_CpG:31_weak-island	114313111	114313528
1	NA	457_CpG:57_strong-island	457_CpG:57_strong-island	120207574	120208110
1	NA	458_CpG:29_strong-island	458_CpG:29_strong-island	120218333	120218634
1	NA	459_CpG:24_strong-island	459_CpG:24_strong-island	120285336	120285582
1	NA	460_CpG:34_weak-island	460_CpG:34_weak-island	120285796	120286295
1	NA	461_CpG:37_strong-island	461_CpG:37_strong-island	120355854	120356371
1	NA	462_CpG:41_strong-island	462_CpG:41_strong-island	120524398	120524859
1	NA	463_CpG:46_weak-island	463_CpG:46_weak-island	120733971	120734610
1	NA	464_CpG:34_strong-island	464_CpG:34_strong-island	120949975	120950360
1	NA	465_CpG:20_strong-island	465_CpG:20_strong-island	121086153	121086405
1	NA	466_CpG:244_strong-island	466_CpG:244_strong-island	121316871	121319454
1	NA	467_CpG:52_strong-island	467_CpG:52_strong-island	121400999	121401574
1	NA	468_CpG:67_strong-island	468_CpG:67_strong-island	121422402	121423055
1	NA	469_CpG:83_strong-island	469_CpG:83_strong-island	121544930	121545632
1	NA	470_CpG:106_strong-island	470_CpG:106_strong-island	121733336	121734331
1	NA	471_CpG:23_strong-island	471_CpG:23_strong-island	121809730	121809988
1	NA	472_CpG:28_strong-island	472_CpG:28_strong-island	121970256	121970508
1	NA	473_CpG:35_strong-island	473_CpG:35_strong-island	122017494	122017857
1	NA	474_CpG:128_weak-island	474_CpG:128_weak-island	122237037	122238458
1	NA	475_CpG:30_strong-island	475_CpG:30_strong-island	122238944	122239216
1	NA	476_CpG:90_strong-island	476_CpG:90_strong-island	122499420	122500567
1	NA	477_CpG:32_strong-island	477_CpG:32_strong-island	122503483	122503862
1	NA	478_CpG:27_strong-island	478_CpG:27_strong-island	123074485	123074772
1	NA	479_CpG:44_weak-island	479_CpG:44_weak-island	123224230	123224720
1	NA	480_CpG:17_weak-island	480_CpG:17_weak-island	123327567	123327782
1	NA	481_CpG:49_strong-island	481_CpG:49_strong-island	123423992	123424532
1	NA	482_CpG:46_strong-island	482_CpG:46_strong-island	123464169	123464658
1	NA	483_CpG:63_strong-island	483_CpG:63_strong-island	125942028	125942710
1	NA	484_CpG:67_strong-island	484_CpG:67_strong-island	127331751	127332553
1	NA	485_CpG:71_weak-island	485_CpG:71_weak-island	127456966	127457923
1	NA	486_CpG:69_weak-island	486_CpG:69_weak-island	127808025	127808826
1	NA	487_CpG:22_weak-island	487_CpG:22_weak-island	128389274	128389517
1	NA	488_CpG:61_strong-island	488_CpG:61_strong-island	129101495	129102228
1	NA	489_CpG:82_strong-island	489_CpG:82_strong-island	129573805	129574714
1	NA	490_CpG:91_strong-island	490_CpG:91_strong-island	129670495	129671437
1	NA	491_CpG:34_weak-island	491_CpG:34_weak-island	129765264	129765658
1	NA	492_CpG:24_strong-island	492_CpG:24_strong-island	129935110	129935357
1	NA	493_CpG:71_strong-island	493_CpG:71_strong-island	129999856	130000557
1	NA	494_CpG:84_strong-island	494_CpG:84_strong-island	130140676	130141549
1	NA	495_CpG:59_strong-island	495_CpG:59_strong-island	130255914	130256433
1	NA	496_CpG:62_strong-island	496_CpG:62_strong-island	130313401	130314019
1	NA	497_CpG:67_strong-island	497_CpG:67_strong-island	130487486	130488341
1	NA	498_CpG:23_weak-island	498_CpG:23_weak-island	131170058	131170347
1	NA	499_CpG:27_weak-island	499_CpG:27_weak-island	132612143	132612447
1	NA	500_CpG:93_strong-island	500_CpG:93_strong-island	132613253	132614410
1	NA	501_CpG:37_strong-island	501_CpG:37_strong-island	132774770	132775112
1	NA	502_CpG:110_strong-island	502_CpG:110_strong-island	132993386	132994424
1	NA	503_CpG:16_strong-island	503_CpG:16_strong-island	133026250	133026454
1	NA	504_CpG:75_strong-island	504_CpG:75_strong-island	133034353	133034955
1	NA	505_CpG:22_weak-island	505_CpG:22_weak-island	133049602	133049906
1	NA	506_CpG:103_strong-island	506_CpG:103_strong-island	133141239	133142132
1	NA	507_CpG:197_weak-island	507_CpG:197_weak-island	133422293	133424974
1	NA	508_CpG:55_weak-island	508_CpG:55_weak-island	133724187	133724866
1	NA	509_CpG:23_strong-island	509_CpG:23_strong-island	133763803	133764065
1	NA	510_CpG:98_strong-island	510_CpG:98_strong-island	133806821	133807795
1	NA	511_CpG:69_strong-island	511_CpG:69_strong-island	133859549	133860036
1	NA	512_CpG:123_strong-island	512_CpG:123_strong-island	133903919	133904989
1	NA	513_CpG:68_strong-island	513_CpG:68_strong-island	133964202	133964825
1	NA	514_CpG:33_strong-island	514_CpG:33_strong-island	134035882	134036137
1	NA	515_CpG:105_strong-island	515_CpG:105_strong-island	134086664	134087732
1	NA	516_CpG:28_strong-island	516_CpG:28_strong-island	134125580	134125957
1	NA	517_CpG:88_strong-island	517_CpG:88_strong-island	134195135	134195846
1	NA	518_CpG:66_strong-island	518_CpG:66_strong-island	134212475	134213132
1	NA	519_CpG:30_strong-island	519_CpG:30_strong-island	134257206	134257619
1	NA	520_CpG:56_strong-island	520_CpG:56_strong-island	134287967	134288459
1	NA	521_CpG:73_strong-island	521_CpG:73_strong-island	134313946	134314567
1	NA	522_CpG:21_weak-island	522_CpG:21_weak-island	134439361	134439584
1	NA	523_CpG:67_strong-island	523_CpG:67_strong-island	134776887	134777523
1	NA	524_CpG:30_weak-island	524_CpG:30_weak-island	134921662	134921996
1	NA	525_CpG:92_strong-island	525_CpG:92_strong-island	134942555	134943286
1	NA	526_CpG:94_strong-island	526_CpG:94_strong-island	135027657	135028481
1	NA	527_CpG:84_strong-island	527_CpG:84_strong-island	135060353	135061098
1	NA	528_CpG:21_weak-island	528_CpG:21_weak-island	135170671	135170932
1	NA	529_CpG:71_weak-island	529_CpG:71_weak-island	135260005	135260889
1	NA	530_CpG:153_strong-island	530_CpG:153_strong-island	135319634	135321021
1	NA	531_CpG:75_strong-island	531_CpG:75_strong-island	135506329	135507012
1	NA	532_CpG:44_weak-island	532_CpG:44_weak-island	135557464	135558021
1	NA	533_CpG:62_strong-island	533_CpG:62_strong-island	135975384	135976015
1	NA	534_CpG:34_strong-island	534_CpG:34_strong-island	135989562	135989819
1	NA	535_CpG:35_weak-island	535_CpG:35_weak-island	136131281	136131666
1	NA	536_CpG:24_strong-island	536_CpG:24_strong-island	136131954	136132232
1	NA	537_CpG:55_weak-island	537_CpG:55_weak-island	136195472	136196027
1	NA	538_CpG:29_weak-island	538_CpG:29_weak-island	136241145	136241451
1	NA	539_CpG:45_strong-island	539_CpG:45_strong-island	136258353	136258745
1	NA	540_CpG:21_weak-island	540_CpG:21_weak-island	136302528	136302751
1	NA	541_CpG:84_strong-island	541_CpG:84_strong-island	136311825	136312536
1	NA	542_CpG:53_weak-island	542_CpG:53_weak-island	136351852	136352413
1	NA	543_CpG:46_strong-island	543_CpG:46_strong-island	136391091	136391525
1	NA	544_CpG:27_strong-island	544_CpG:27_strong-island	136409905	136410161
1	NA	545_CpG:33_strong-island	545_CpG:33_strong-island	136452836	136453178
1	NA	546_CpG:24_weak-island	546_CpG:24_weak-island	136453355	136453701
1	NA	547_CpG:136_strong-island	547_CpG:136_strong-island	136456657	136458321
1	NA	548_CpG:56_strong-island	548_CpG:56_strong-island	136543243	136543830
1	NA	549_CpG:50_weak-island	549_CpG:50_weak-island	136605450	136606000
1	NA	550_CpG:47_strong-island	550_CpG:47_strong-island	136852088	136852568
1	NA	551_CpG:40_strong-island	551_CpG:40_strong-island	136858983	136859329
1	NA	552_CpG:47_weak-island	552_CpG:47_weak-island	136884093	136884650
1	NA	553_CpG:19_weak-island	553_CpG:19_weak-island	136981948	136982170
1	NA	554_CpG:55_strong-island	554_CpG:55_strong-island	137001445	137001888
1	NA	555_CpG:115_strong-island	555_CpG:115_strong-island	137043072	137044143
1	NA	556_CpG:76_strong-island	556_CpG:76_strong-island	137180108	137180699
1	NA	557_CpG:36_strong-island	557_CpG:36_strong-island	137210173	137210493
1	NA	558_CpG:22_strong-island	558_CpG:22_strong-island	137271492	137271742
1	NA	559_CpG:71_strong-island	559_CpG:71_strong-island	137326530	137327297
1	NA	560_CpG:19_strong-island	560_CpG:19_strong-island	137429069	137429270
1	NA	561_CpG:48_strong-island	561_CpG:48_strong-island	137481284	137481931
1	NA	562_CpG:80_strong-island	562_CpG:80_strong-island	137584308	137585061
1	NA	563_CpG:25_strong-island	563_CpG:25_strong-island	137625739	137625956
1	NA	564_CpG:96_strong-island	564_CpG:96_strong-island	137662457	137663287
1	NA	565_CpG:60_strong-island	565_CpG:60_strong-island	137715085	137715585
1	NA	566_CpG:60_strong-island	566_CpG:60_strong-island	137815286	137815863
1	NA	567_CpG:55_strong-island	567_CpG:55_strong-island	137947398	137947929
1	NA	568_CpG:69_weak-island	568_CpG:69_weak-island	138027852	138028503
1	NA	569_CpG:24_weak-island	569_CpG:24_weak-island	138036881	138037184
1	NA	570_CpG:27_weak-island	570_CpG:27_weak-island	138112393	138112693
1	NA	571_CpG:37_strong-island	571_CpG:37_strong-island	138130799	138131240
1	NA	572_CpG:133_strong-island	572_CpG:133_strong-island	138156346	138157491
1	NA	573_CpG:110_strong-island	573_CpG:110_strong-island	138241975	138242898
1	NA	574_CpG:67_strong-island	574_CpG:67_strong-island	138311799	138312255
1	NA	575_CpG:45_strong-island	575_CpG:45_strong-island	138362793	138363207
1	NA	576_CpG:35_strong-island	576_CpG:35_strong-island	138521213	138521579
1	NA	577_CpG:34_strong-island	577_CpG:34_strong-island	138685716	138686145
1	NA	578_CpG:56_weak-island	578_CpG:56_weak-island	138845144	138845774
1	NA	579_CpG:23_strong-island	579_CpG:23_strong-island	138849492	138849711
1	NA	580_CpG:71_strong-island	580_CpG:71_strong-island	140515729	140516441
1	NA	581_CpG:48_strong-island	581_CpG:48_strong-island	140738075	140738646
1	NA	582_CpG:20_weak-island	582_CpG:20_weak-island	140740181	140740414
1	NA	583_CpG:20_strong-island	583_CpG:20_strong-island	140743770	140744026
1	NA	584_CpG:49_strong-island	584_CpG:49_strong-island	140752877	140753398
1	NA	585_CpG:93_strong-island	585_CpG:93_strong-island	140859971	140860685
1	NA	586_CpG:80_strong-island	586_CpG:80_strong-island	141318673	141319328
1	NA	587_CpG:58_strong-island	587_CpG:58_strong-island	141351211	141351810
1	NA	588_CpG:50_strong-island	588_CpG:50_strong-island	145549891	145550306
1	NA	589_CpG:56_strong-island	589_CpG:56_strong-island	145586517	145586886
1	NA	590_CpG:93_strong-island	590_CpG:93_strong-island	145623844	145624785
1	NA	591_CpG:44_strong-island	591_CpG:44_strong-island	145851259	145851639
1	NA	592_CpG:94_strong-island	592_CpG:94_strong-island	152239907	152240849
1	NA	593_CpG:32_weak-island	593_CpG:32_weak-island	152840408	152840729
1	NA	594_CpG:127_strong-island	594_CpG:127_strong-island	153191355	153192554
1	NA	595_CpG:84_strong-island	595_CpG:84_strong-island	153275215	153276150
1	NA	596_CpG:105_strong-island	596_CpG:105_strong-island	153347156	153348271
1	NA	597_CpG:38_weak-island	597_CpG:38_weak-island	153418443	153418885
1	NA	598_CpG:70_strong-island	598_CpG:70_strong-island	153602314	153603055
1	NA	599_CpG:71_strong-island	599_CpG:71_strong-island	153936746	153937458
1	NA	600_CpG:56_strong-island	600_CpG:56_strong-island	154233443	154233874
1	NA	601_CpG:60_strong-island	601_CpG:60_strong-island	154247048	154247494
1	NA	602_CpG:35_strong-island	602_CpG:35_strong-island	154472038	154472418
1	NA	603_CpG:151_strong-island	603_CpG:151_strong-island	154613057	154614391
1	NA	604_CpG:170_strong-island	604_CpG:170_strong-island	154749083	154751094
1	NA	605_CpG:86_weak-island	605_CpG:86_weak-island	154802060	154803381
1	NA	606_CpG:32_weak-island	606_CpG:32_weak-island	155033065	155033417
1	NA	607_CpG:101_strong-island	607_CpG:101_strong-island	155179133	155180209
1	NA	608_CpG:46_strong-island	608_CpG:46_strong-island	155272285	155272721
1	NA	609_CpG:91_strong-island	609_CpG:91_strong-island	155334111	155334908
1	NA	610_CpG:26_weak-island	610_CpG:26_weak-island	155396678	155396967
1	NA	611_CpG:106_weak-island	611_CpG:106_weak-island	155746907	155748196
1	NA	612_CpG:23_strong-island	612_CpG:23_strong-island	155755045	155755289
1	NA	613_CpG:58_strong-island	613_CpG:58_strong-island	156051967	156052668
1	NA	614_CpG:33_weak-island	614_CpG:33_weak-island	156646389	156646806
1	NA	615_CpG:40_strong-island	615_CpG:40_strong-island	156930311	156930691
1	NA	616_CpG:147_strong-island	616_CpG:147_strong-island	156945455	156946868
1	NA	617_CpG:83_strong-island	617_CpG:83_strong-island	157005678	157006410
1	NA	618_CpG:98_strong-island	618_CpG:98_strong-island	157091221	157092077
1	NA	619_CpG:75_strong-island	619_CpG:75_strong-island	157263979	157264675
1	NA	620_CpG:76_strong-island	620_CpG:76_strong-island	157405277	157405924
1	NA	621_CpG:85_weak-island	621_CpG:85_weak-island	157583997	157585112
